YKL096W-A,CWP2; LPR1,276
YML054C,CYB2,1773
YNL111C,CYB5,360
YJR048W,CYC1,327
YOR037W,CYC2,1098
YAL039C,CYC3,807
YEL039C,CYC7; CYP3,339
YBR112C,CYC8; CRT8; SSN6,2898
YDL117W,CYK3,2655
YDR430C,CYM1; MOP112,2967
YJL005W,CYR1; CDC35; HSR1; SRA4,6078
YAL012W,CYS3; CYI1; STR1,1182
YGR155W,CYS4; STR4,1521
YOR065W,CYT1; CTC1,927
YKL087C,CYT2,672
YDR016C,DAD1,282
YKR083C,DAD2; HSK1,399
YBR233W-A,DAD3,282
YDR320C-A,DAD4; HSK2,216
YML070W,DAK1,1752
YFL053W,DAK2,1773
YIR027C,DAL1,1380
YIR029W,DAL2; ALC1,1029
YIR032C,DAL3,585
YIR028W,DAL4,1905
YJR152W,DAL5; UREP1,1629
YIR031C,DAL7; MLS2; MSL2,1662
YKR034W,DAL80; UGA43,807
YIR023W,DAL81; DURL; UGA35,2910
YNL314W,DAL82; DURM,765
YGR113W,DAM1,1029
YJR150C,DAN1; CCW13,894
YJR151C,DAN4,3483
YPL170W,DAP1,456
YHR028C,DAP2,2454
YJL149W,DAS1,1989
YDR020C,DAS2; RRT3,696
YML113W,DAT1; DAT,744
YGR092W,DBF2,1716
YPR111W,DBF20,1692
YDR052C,DBF4; DNA52,2112
YPL119C,DBP1,1851
YDL031W,DBP10,2985
YNL112W,DBP2,1638
YGL078C,DBP3,1569
YOR046C,DBP5; RAT8,1446
YNR038W,DBP6,1887
YKR024C,DBP7,2226
YHR169W,DBP8,1293
YLR276C,DBP9,1782
YKL149C,DBR1; PRP26,1215
YCL016C,DCC1,1140
YHR144C,DCD1,936
YIR030C,DCG1,732
YOR180C,DCI1; ECI2; EHD2,813
YLR128W,DCN1,807
YOL149W,DCP1,693
YNL118C,DCP2; PSU1,2910
YLR361C,DCR2,1734
YLR270W,DCS1,1050
YOR173W,DCS2,1059
YFR012W,DCV1,606
YKL046C,DCW1,1347
YPL194W,DDC1,1836
YER143W,DDI1; VSM1,1284
YFL061W,DDI2,675
YNL335W,DDI3,675
YOR163W,DDP1,564
YOL052C-A,DDR2,183
YMR173W,DDR48; FSP,1290
YOR204W,DED1; SPP81,1812
YHR019C,DED81,1662
YKL054C,DEF1; RIP1; VID31,2214
YFL001W,DEG1; HRM3; PUS3,1326
YAL013W,DEP1; FUN54,1215
YBR201W,DER1,633
YDR051C,DET1,1002
YIL049W,DFG10,759
YOR030W,DFG16; ECM41; ZRG11,1857
YMR238W,DFG5,1374
YDR411C,DFM1,1023
YOR236W,DFR1,633
YOR245C,DGA1,1254
YOR311C,DGK1; HSD1,870
YNL130C-A,DGR1,144
YKL121W,DGR2,2556
YDL160C,DHH1,1518
YKL078W,DHR2,2205
YMR316W,DIA1,1008
YOR080W,DIA2,2196
YDL024C,DIA3,1404
YHR011W,DIA4,1338
YPR082C,DIB1; CDH1; SNU16,429
YLR348C,DIC1,894
YKR035W-A,DID2; CHM1; FTI1; VPS46,612
YKL002W,DID4; CHM2; GRD7; REN1; VPL2; VPS2; VPT14,696
YGR227W,DIE2; ALG10,1575
YLR437C,DIF1,399
YPL049C,DIG1; RST1,1356
YDR480W,DIG2; RST2,969
YPL266W,DIM1,954
YDR263C,DIN7; DIN3,1290
YLR129W,DIP2; UTP12,2829
YPL265W,DIP5,1824
YOL021C,DIS3; RRP44,3003
YDR403W,DIT1,1608
YDR402C,DIT2; CYP56,1467
YIR004W,DJP1; ICS1; PAS22,1296
YDL174C,DLD1; DLD,1761
YDL178W,DLD2; AIP2,1590
YEL071W,DLD3,1488
YJL065C,DLS1,501
YMR126C,DLT1,1026
YHR115C,DMA1; CHF1,1248
YNL116W,DMA2; CHF2,1566
YER179W,DMC1; ISC2,1002
YMR211W,DML1,1425
YHR164C,DNA2,4566
YER166W,DNF1,4713
YDR093W,DNF2,4836
YMR162C,DNF3,4968
YOR005C,DNL4; LIG4,2832
YLL001W,DNM1,2271
YKL213C,DOA1; UFD3; ZZZ4,2145
YDR069C,DOA4; DOS1; MUT4; NPI2; SSV7; UBP4,2778
YGL240W,DOC1; APC10,750
YHR044C,DOG1,738
YHR043C,DOG2,738
YNL001W,DOM34,1158
YDR273W,DON1,1095
YDR141C,DOP1,5094
YDR068W,DOS2,930
YDR440W,DOT1; KMT4; PCH1,1746
YIL010W,DOT5,645
YER088C,DOT6; PBF2,2010
YJL090C,DPB11,2292
YPR175W,DPB2,2067
YBR278W,DPB3,603
YDR121W,DPB4,588
YIL103W,DPH1,1275
YKL191W,DPH2,1602
YLR172C,DPH5,900
YLR143W,DPH6,2055
YDR294C,DPL1; BST1,1767
YPR183W,DPM1; SED3,801
YDR284C,DPP1; ZRG1,867
YLL018C,DPS1; APS; APS1,1671
YKR071C,DRE2,1044
YGR093W,DRN1,1521
YLL008W,DRS1,2256
YAL026C,DRS2,4065
YGL196W,DSD1,1284
YER124C,DSE1,1719
YHR143W,DSE2,975
YOR264W,DSE3,1290
YNR067C,DSE4; ENG1,3351
YEL070W,DSF1,1506
YBR007C,DSF2,2208
YMR276W,DSK2; SHE4,1119
YNL258C,DSL1,2262
YIR010W,DSN1,1728
YMR287C,DSS1; MSU1,2907
YPR017C,DSS4,429
YGL043W,DST1; PPR2,927
YDL219W,DTD1,450
YBR180W,DTR1,1716
YFR044C,DUG1,1443
YBR281C,DUG2,2634
YNL191W,DUG3,1071
YDL101C,DUN1,1539
YGL061C,DUO1,741
YBR208C,"DUR1,2",5505
YHL016C,DUR3,2205
YML080W,DUS1,1269
YLR401C,DUS3,2004
YLR405W,DUS4,1101
YBR252W,DUT1,441
YDR370C,DXO1,1326
YKR054C,DYN1; DHC1,12276
YDR424C,DYN2; SLC1,276
YMR299C,DYN3,936
YHR068W,DYS1,1161
YDR359C,EAF1; VID21,2946
YPR023C,EAF3,1203
YEL018W,EAF5,837
YJR082C,EAF6,339
YNL136W,EAF7,1275
YKL204W,EAP1,1896
YMR171C,EAR1,1650
YKL172W,EBP2,1281
YDR206W,EBS1,2652
YLR284C,ECI1,840
YGR146C,ECL1,633
YEL030W,ECM10; SSC3,1932
YDR446W,ECM11,906
YHR021W-A,ECM12,453
YBL043W,ECM13,771
YHR132C,ECM14,1290
YBL001C,ECM15,312
YMR128W,ECM16; DHR1,3801
YDR125C,ECM18,1359
YLR390W,ECM19,336
YAL059W,ECM1; SIM1,636
YBL101C,ECM21,3351
YLR228C,ECM22,2442
YPL021W,ECM23; SRD2,561
YJL201W,ECM25,1797
YJR106W,ECM27,2175
YHL030W,ECM29,5604
YBR065C,ECM2; SLT11,1092
YOR092W,ECM3,1839
YLR436C,ECM30,3822
YBR176W,ECM31,936
YER176W,ECM32; HEL1; MTT1,3363
YBR078W,ECM33,1287
YHL043W,ECM34,510
YLR299W,ECM38; CIS2,1980
YKR076W,ECM4; GTO2,1110
YMR176W,ECM5,4233
YLR443W,ECM7; ZRG15,1344
YBR076W,ECM8,1062
YKR004C,ECM9,1131
YFR027W,ECO1; CTF7,843
YGR007W,ECT1; MUQ1,969
YGL222C,EDC1,525
YER035W,EDC2,435
YEL015W,EDC3; LSM16,1653
YBL047C,EDE1; BUD15,4143
YBR033W,EDS1,2757
YPL095C,EEB1,1368
YAL003W,EFB1; TEF5,618
YGR271C-A,EFG1,699
YHL039W,EFM1,1755
YBR271W,EFM2,1257
YJR129C,EFM3,1017
YIL064W,EFM4; SEE1,771
YGR001C,EFM5; AML1,744
YNL024C,EFM6,738
YMR212C,EFR3,2346
YOR133W,EFT1,2526
YDR385W,EFT2,2526
YPL037C,EGD1,471
YHR193C,EGD2,522
YNL327W,EGT2,3123
YDR036C,EHD3; MRP5,1500
YBR177C,EHT1,1353
YMR031C,EIS1,2529
YDR147W,EKI1,1602
YNL230C,ELA1,1137
YPL046C,ELC1,297
YKL160W,ELF1,435
YOR144C,ELG1; RTT110,2373
YKL048C,ELM1,1920
YJL196C,ELO1,930
YCR034W,ELO2; FEN1; GNS1; VBM2,1041
YLR372W,ELO3; APA1; SRE1; SUR4; VBM1,1035
YGR200C,ELP2; TOT2,2364
YPL086C,ELP3; HPA1; TOT3,1671
YPL101W,ELP4; HAP1; TOT7,1368
YMR312W,ELP6; HAP3; TOT6,819
YCL045C,EMC1,2280
YJR088C,EMC2,876
YKL207W,EMC3; AIM27,759
YGL231C,EMC4,570
YIL027C,EMC5; KRE27,423
YLL014W,EMC6,324
YLR186W,EMG1; NEP1,756
YDR512C,EMI1,561
YDR516C,EMI2,1500
YGL200C,EMP24,609
YLR080W,EMP46,1332
YFL048C,EMP47,1335
YER140W,EMP65,1668
YLR083C,EMP70; TMN1,2001
YNL313C,EMW1,2712
YDR040C,ENA1; HOR6; PMR2; PMR2A,3273
YDR039C,ENA2; PMR2B,3273
YDR038C,ENA5,3273
YOL158C,ENB1; ARN4,1818
YNL084C,END3,1047
YGR254W,ENO1; ENOA; HSP48,1311
YHR174W,ENO2; ENOB,1311
YBR247C,ENP1; MEG1,1449
YGR145W,ENP2,2121
YDL161W,ENT1,1362
YLR206W,ENT2,1839
YJR125C,ENT3,1224
YLL038C,ENT4,741
YDR153C,ENT5,1233
YLR065C,ENV10; SND2,543
YGR071C,ENV11,2580
YPL236C,ENV7,1092
YOR246C,ENV9,990
YNL080C,EOS1,1098
YFL024C,EPL1,2496
YIL005W,EPS1,2103
YHR123W,EPT1,1173
YMR049C,ERB1,2421
YHR032W,ERC1,1743
YDR414C,ERD1,1086
YBL040C,ERD2,657
YLR246W,ERF2,1077
YGR175C,ERG1,1488
YPL028W,ERG10,1194
YHR007C,ERG11; CYP51,1590
YMR208W,ERG12; RAR1,1329
YML126C,ERG13; HMGS,1473
YMR202W,ERG2,666
YJL167W,ERG20; BOT3; FDS1; FPP1,1056
YNL280C,ERG24,1314
YGR060W,ERG25; FET6,927
YGL001C,ERG26,1047
YLR100W,ERG27,1041
YER044C,ERG28; BUD18,444
YLR056W,ERG3; PSO6; SYR1,1095
YGL012W,ERG4,1419
YMR015C,ERG5; CYP61,1614
YML008C,ERG6; ISE1; LIS1; SED6,1149
YHR072W,ERG7,2193
YMR220W,ERG8,1353
YHR190W,ERG9,1332
YPL096C-A,ERI1; RIN1,204
YFR041C,ERJ5,885
YML130C,ERO1,1689
YAR002C-A,ERP1,657
YAL007C,ERP2,645
YDL018C,ERP3,675
YOR016C,ERP4,621
YHR110W,ERP5,636
YGL002W,ERP6,648
YOR393W,ERR1,1311
YPL281C,ERR2,1311
YMR323W,ERR3,1311
YCR075C,ERS1,780
YBR239C,ERT1,1587
YGR029W,ERV1,567
YGL054C,ERV14,414
YBR210W,ERV15,426
YPR037C,ERV2,588
YML012W,ERV25,633
YGR284C,ERV29,930
YML067C,ERV41,1056
YAL042W,ERV46,1245
YOR244W,ESA1,1335
YNL125C,ESBP6; MCH3,2019
YMR219W,ESC1,4974
YDR363W,ESC2,1368
YOL017W,ESC8,2142
YDR365C,ESF1,1884
YNR054C,ESF2; ABT1,948
YIL151C,ESL1,3354
YKR096W,ESL2,3585
YGR098C,ESP1,4890
YJR017C,ESS1; PIN1; PTF1,510
YLR233C,EST1,2097
YLR318W,EST2,2652
YIL009C-A,EST3,543
YHL010C,ETP1,1755
YBR026C,ETR1; MRF1; MRF1',1140
YOR051C,ETT1,1236
YDR518W,EUG1,1551
YLR300W,EXG1; BGL1; SCW6,1344
YDR261C,EXG2,1686
YOR033C,EXO1; DHS1,2106
YBR163W,EXO5; DEM1,1755
YJL085W,EXO70,1869
YBR102C,EXO84; USA3,2259
YOR317W,FAA1,2100
YER015W,FAA2; FAM1,2232
YIL009W,FAA3,2082
YMR246W,FAA4,2082
YFR019W,FAB1,6834
YDL045C,FAD1,918
YIL019W,FAF1,1038
YDR021W,FAL1,1197
YNL023C,FAP1,2895
YDL166C,FAP7,591
YJL157C,FAR1,2490
YLR238W,FAR10,1434
YNL127W,FAR11,2859
YMR052W,FAR3,612
YFR008W,FAR7,663
YMR029C,FAR8,1569
YKL182W,FAS1,6153
YPL231W,FAS2,5661
YBR041W,FAT1,2007
YER183C,FAU1,633
YKL060C,FBA1,1077
YLR377C,FBP1,1044
YJL155C,FBP26,1356
YDR339C,FCF1,567
YLR051C,FCF2,651
YMR277W,FCP1,2196
YPR062W,FCY1,474
YER056C,FCY2,1599
YER060W,FCY21; FCYY,1584
YER060W-A,FCY22; FCYX,1590
YDR539W,FDC1,1509
YOR388C,FDH1,1128
YPL275W,FDH2,708
YCR028C,FEN2,1536
YBR101C,FES1,870
YMR058W,FET3,1908
YMR319C,FET4,1656
YFL041W,FET5,1866
YOR390W,FEX1,1125
YPL279C,FEX2,1125
YPR104C,FHL1,2808
YGR131W,FHN1,522
YBR040W,FIG1,894
YCR089W,FIG2,4827
YNL325C,FIG4,2637
YDR130C,FIN1,873
YJR093C,FIP1,981
YER032W,FIR1; PIP1,2628
YIL065C,FIS1; MDV2,465
YDR534C,FIT1,1584
YOR382W,FIT2,459
YOR383C,FIT3,612
YIL131C,FKH1,1452
YNL068C,FKH2,2586
YLR342W,FKS1; CND1; CWH53; ETG1; GLS1; GSC1; PBR1,5628
YMR306W,FKS3,5355
YPL221W,FLC1; BOP1; HUF1,2379
YAL053W,FLC2,2349
YGL139W,FLC3,2406
YKR102W,FLO10,3507
YIR019C,FLO11; MAL5; MUC1; S1; S2,4101
YAR050W,FLO1; FLO2; FLO4; FLO8,4611
YHR211W,FLO5,3225
YER109C,FLO8; PDH5,2397
YAL063C,FLO9,3966
R0010W,FLP1,1269
YBR008C,FLR1,1644
YIL134W,FLX1,933
YIL098C,FMC1,465
YDR236C,FMN1,654
YHR176W,FMO1,1296
YER182W,FMP10,732
YDR070C,FMP16,279
YBR047W,FMP23,525
YLR077W,FMP25,1749
YLR454W,FMP27,7884
YPL103C,FMP30,1404
YFL046W,FMP32,621
YJL161W,FMP33,540
YPL222W,FMP40,2064
YNL168C,FMP41,777
YMR221C,FMP42,1512
YDL222C,FMP45,927
YKR049C,FMP46,399
YGR052W,FMP48,1107
YER038W-A,FMP49,378
YER004W,FMP52,693
YMR020W,FMS1,1524
YBL013W,FMT1,1203
YDR110W,FOB1; HRM1,1698
YNL256W,FOL1,2472
YGR267C,FOL2,729
YMR113W,FOL3,1281
YKR009C,FOX2,2700
YNR047W,FPK1,2679
YNL135C,FPR1; FKB1; RBP1,342
YDR519W,FPR2; FKB2,405
YML074C,FPR3; NPI46,1233
YLR449W,FPR4,1176
YLL043W,FPS1,2007
YLL029W,FRA1,2247
YEL047C,FRD1; FRDS; FRDS1,1410
YLR214W,FRE1,2058
YKL220C,FRE2,2133
YOR381W,FRE3,2133
YNR060W,FRE4,2157
YOR384W,FRE5,2082
YLL051C,FRE6,2136
YOL152W,FRE7,1860
YLR047C,FRE8,2058
YPL141C,FRK1,2595
YCL026C-A,FRM2,579
YDR373W,FRQ1; NCS1,570
YLR060W,FRS1,1785
YFL022C,FRS2,1509
YOR324C,FRT1; HPH1,1806
YAL028W,FRT2; HPH2,1584
YOR271C,FSF1,981
YHR049W,FSH1,729
YMR222C,FSH2,669
YOR280C,FSH3,798
YBR207W,FTH1,1395
YER145C,FTR1,1212
YCR076C,FUB1,750
YBL042C,FUI1,1917
YPL262W,FUM1,1464
YAL035W,FUN12,3006
YAL008W,FUN14,594
YAL034C,FUN19,1239
YAL022C,FUN26,1551
YAL019W,FUN30,3393
YHR128W,FUR1,648
YBR021W,FUR4,1899
YCL027W,FUS1,1536
YMR232W,FUS2,2031
YBL016W,FUS3; DAC2,1059
YDR024W,FYV1,483
YIL097W,FYV10; GID9,1548
YOR183W,FYV12,387
YHR059W,FYV4,390
YCL058C,FYV5,456
YNL133C,FYV6,519
YLR068W,FYV7,453
YGR196C,FYV8,2451
YGL254W,FZF1; SUL1,897
YBR179C,FZO1,2565
YLR088W,GAA1; END2,1842
YLR459W,GAB1; CDC91,1182
YOR178C,GAC1,2379
YMR250W,GAD1,1755
YBR020W,GAL1,1584
YBR019C,GAL10,2097
YOL051W,GAL11; ABE1; MED15; RAR3; SDS4; SPT13,3243
YLR081W,GAL2; IMP1,1722
YDR009W,GAL3,1560
YPL248C,GAL4,2643
YBR018C,GAL7,1098
YML051W,GAL80,1305
YER027C,GAL83; SPM1,1251
YKR039W,GAP1,1806
YHR089C,GAR1,615
YMR307W,GAS1; GGP1,1677
YLR343W,GAS2,1665
YMR215W,GAS3,1572
YOL132W,GAS4,1413
YOL030W,GAS5,1452
YFL021W,GAT1,1530
YMR136W,GAT2,1680
YLR013W,GAT3,423
YIR013C,GAT4,363
YCL011C,GBP2; RLF6,1281
YNL062C,GCD10; TIF33; TRM6,1434
YER025W,GCD11; TIF213,1581
YJL125C,GCD14; TRM61,1149
YOR260W,GCD1; TIF223; TRA3,1734
YGR083C,GCD2; TIF224,1953
YDR211W,GCD6; TIF225,2136
YLR291C,GCD7; TIF222,1143
YER163C,GCG1,696
YGL195W,GCN1,8016
YFR009W,GCN20,2256
YDR283C,GCN2; AAS1,4977
YKR026C,GCN3; AAS2; TIF221,915
YEL009C,GCN4; AAS3; ARG9,843
YGR252W,GCN5; ADA4; SWI9,1317
YPL075W,GCR1; SIT3,2355
YNL199C,GCR2,1602
YDL226C,GCS1,1056
YDR019C,GCV1,1200
YMR189W,GCV2; GSD2,3102
YAL044C,GCV3,510
YOR120W,GCY1; GCY,936
YEL042W,GDA1,1554
YPR184W,GDB1,4608
YPL110C,GDE1,3669
YOR375C,GDH1; URE1,1362
YDL215C,GDH2,3276
YAL062W,GDH3,1371
YER136W,GDI1; SEC19,1353
YOR355W,GDS1,1566
YBR187W,GDT1,840
YJR031C,GEA1,4224
YEL022W,GEA2,4377
YJR040W,GEF1; CLCY1,2337
YAL048C,GEM1,1986
YOR205C,GEP3; AIM40; FMP48,1668
YHR100C,GEP4,555
YLR091W,GEP5; RRG5,879
YGL057C,GEP7,861
YGL020C,GET1; MDM39,705
YER083C,GET2; HUR2; RMD7,855
YDL100C,GET3; ARR4,1062
YOR164C,GET4,936
YCL073C,GEX1,1845
YKR106W,GEX2,1845
YKL104C,GFA1,2151
YMR255W,GFD1,564
YCL036W,GFD2,1698
YDR358W,GGA1,1671
YHR108W,GGA2,1755
YDL198C,GGC1; SHM1; YHM1,900
YHR061C,GIC1,942
YDR309C,GIC2,1149
YCL039W,GID7; MOH2,2235
YMR135C,GID8; DCR1,1365
YNL153C,GIM3; PFD4,387
YEL003W,GIM4; PFD2,333
YML094W,GIM5; PFD5,489
YDR507C,GIN4,3426
YBR045C,GIP1,1917
YER054C,GIP2,1644
YPL137C,GIP3,3828
YAL031C,GIP4; FUN21,2280
YDR152W,GIR2; DFRP2,795
YDR096W,GIS1,2682
YNL255C,GIS2,459
YLR094C,GIS3,1506
YML006C,GIS4,2322
YCR098C,GIT1,1554
YEL011W,GLC3,2112
YER133W,GLC7; CID1; DIS2,936
YMR311C,GLC8,687
YDL207W,GLE1; BRR3; RSS1,1614
YER107C,GLE2; RAE1,1095
YKR058W,GLG1,1848
YJL137C,GLG2,1140
YCL040W,GLK1; HOR3,1500
YPR035W,GLN1,1110
YER040W,GLN3,2190
YOR168W,GLN4,2427
YML004C,GLO1,978
YDR272W,GLO2,822
YER122C,GLO3,1479
YOR040W,GLO4; GER1,855
YPL091W,GLR1,1449
YDL171C,GLT1,6435
YEL046C,GLY1,1161
YDR506C,GMC1,1824
YLR445W,GMC2,564
YKR030W,GMH1; MSG1,819
YFL017C,GNA1; PAT1,477
YHR183W,GND1,1467
YGR256W,GND2,1476
YDR508C,GNP1,1989
YOR320C,GNT1,1473
YJL184W,GON7; LDB6; PCC2,369
YNL274C,GOR1,1050
YHL031C,GOS1,669
YMR292W,GOT1,414
YHR005C,GPA1; CDC70; DAC1; SCG1,1416
YER020W,GPA2; SSP101,1347
YOR371C,GPB1; KRH2,2691
YAL056W,GPB2; KRH1,2640
YDL022W,GPD1; DAR1; HOR1; OSG1,1173
YOL059W,GPD2; GPD3,1320
YGL121C,GPG1,378
YPR160W,GPH1,2706
YGR216C,GPI1,1827
YGL142C,GPI10,1848
YDR302W,GPI11,657
YMR281W,GPI12,912
YLL031C,GPI13; MPC1,3051
YJR013W,GPI14; PMH1,1209
YNL038W,GPI15,687
YHR188C,GPI16,1830
YDR434W,GPI17,1602
YBR004C,GPI18,1299
YDR437W,GPI19,420
YPL076W,GPI2; GCR4,840
YDR331W,GPI8,1233
YKL152C,GPM1; GPM,741
YDL021W,GPM2,933
YOL056W,GPM3,909
YOR262W,GPN2,1041
YLR243W,GPN3,816
YIL053W,GPP1; RHR2,750
YER062C,GPP2; HOR2,750
YDL035C,GPR1,2883
YKR067W,GPT2; GAT1,2229
YKL026C,GPX1,501
YBR244W,GPX2,486
YLL035W,GRC3,1896
YPL223C,GRE1,504
YOL151W,GRE2,1026
YHR104W,GRE3,981
YDR517W,GRH1,1116
YJR090C,GRR1; CAT80; COT2,3453
YBR121C,GRS1,2070
YPR081C,GRS2,1854
YCL035C,GRX1,330
YDR513W,GRX2; TTR; TTR1,429
YDR098C,GRX3,750
YER174C,GRX4,732
YPL059W,GRX5,450
YDL010W,GRX6,693
YBR014C,GRX7; GRX6,609
YLR364W,GRX8,327
YGR032W,GSC2; FKS2; GLS2,5685
YML048W,GSF2; ECM6; EFF2,1209
YJL101C,GSH1,2034
YOL049W,GSH2,1473
YJL103C,GSM1,1854
YLR293C,GSP1; CNR1; CST17,657
YOR185C,GSP2; CNR2,660
YFR015C,GSY1,2124
YLR258W,GSY2,2115
YDR221W,GTB1,2106
YGR102C,GTF1,549
YGR154C,GTO1,1068
YMR251W,GTO3,1098
YML121W,GTR1,930
YGR163W,GTR2,1023
YGL181W,GTS1; LSR1,1188
YIR038C,GTT1,702
YLL060C,GTT2,699
YEL017W,GTT3,1011
YMR217W,GUA1,1575
YDL238C,GUD1,1467
YLR289W,GUF1,1935
YDR454C,GUK1,561
YGL084C,GUP1,1680
YPL189W,GUP2,1827
YGL245W,GUS1,2124
YHL032C,GUT1,2127
YIL155C,GUT2,1947
YIL041W,GVP36,978
YJL091C,GWT1,1470
YMR192W,GYL1; APP2,2160
YOR070C,GYP1,1911
YPL249C,GYP5,2682
YJL044C,GYP6,1374
YDL234C,GYP7,2238
YFL027C,GYP8,1491
YJL110C,GZF3,1653
YPR008W,HAA1,2082
YFL031W,HAC1; ERN4; IRE15; IRE2,714
YPR005C,HAL1,882
YJL165C,HAL5,2565
YOL089C,HAL9,3090
YJR069C,HAM1,591
YLR256W,HAP1; CYP1,4506
YGL237C,HAP2,795
YBL021C,HAP3,432
YKL109W,HAP4,1662
YOR358W,HAP5,726
YMR290C,HAS1,1515
YPL001W,HAT1,1122
YEL056W,HAT2,1203
YCL026C-B,HBN1,579
YKR084C,HBS1,1833
YDL223C,HBT1; Crem,3138
YJL033W,HCA4; DBP4; ECM24,2310
YNL281W,HCH1,459
YCR065W,HCM1,1692
YLR192C,HCR1,795
YKL017C,HCS1; DIP1,2049
YNL021W,HDA1,2118
YDR295C,HDA2; PLO2,2022
YPR179C,HDA3; PLO1,1965
YDR014W-A,HED1,486
YNL014W,HEF3; YEF3B; ZRG7,3132
YDR458C,HEH2,1989
YBL032W,HEK2; KHD1,1143
YKR017C,HEL1,1653
YDR266C,HEL2,1917
YDR047W,HEM12; HEM6; POP3,1086
YDR044W,HEM13,984
YER014W,HEM14,1617
YOR176W,HEM15,1179
YDR232W,HEM1; CYD1,1644
YGL040C,HEM2,1026
YDL119C,HEM25,921
YDL205C,HEM3,981
YOR278W,HEM4; ORF1,825
YOR227W,HER1,3738
YMR293C,HER2; GEP6; LRC6,1392
YOR237W,HES1; OSH5,1302
YMR207C,HFA1,6819
YMR110C,HFD1,1596
YPL254W,HFI1; ADA1; SUP110,1464
YGL251C,HFM1; MER3,3561
YGR187C,HGH1,1182
YBR009C,HHF1,309
YNL030W,HHF2,309
YPL127C,HHO1,774
YBR010W,HHT1,408
YNL031C,HHT2; SIN2,408
YEL059W,HHY1,306
YLL022C,HIF1,1155
YDR317W,HIM1,1242
YGR191W,HIP1,1809
YBL008W,HIR1,2520
YOR038C,HIR2,2625
YJR140C,HIR3; HPC1,4944
YER055C,HIS1,891
YFR025C,HIS2,1005
YOR202W,HIS3,660
YCL030C,HIS4,2397
YIL116W,HIS5,1155
YIL020C,HIS6,783
YBR248C,HIS7,1656
YJR055W,HIT1,492
YDR420W,HKR1,5406
YMR161W,HLJ1,672
YDR528W,HLR1,1269
YER057C,HMF1; HIG1,387
YML075C,HMG1,3162
YLR450W,HMG2,3135
YOL095C,HMI1,2118
YCL066W,HMLALPHA1,525
YCL067C,HMLALPHA2,630
YDR174W,HMO1; HSM2,738
YCR097W,HMRA1,378
YCR096C,HMRA2,357
YOR032C,HMS1,1302
YJR147W,HMS2,1074
YBR034C,HMT1; ODP1; RMT1,1044
YLR205C,HMX1,951
YGL077C,HNM1; CTR; CTR1,1689
YDL125C,HNT1; HIT1,474
YDR305C,HNT2; APH1,618
YOR258W,HNT3,651
YDL227C,HO,1758
YJR075W,HOC1,1188
YMR032W,HOF1; CYK2,2007
YLR113W,HOG1; SSK3,1305
YNR055C,HOL1,1758
YDR158W,HOM2,1095
YER052C,HOM3,1581
YJR139C,HOM6,1077
YIL072W,HOP1,1815
YGL033W,HOP2,642
YMR251W-A,HOR7,177
YPR068C,HOS1,1410
YGL194C,HOS2,1356
YPL116W,HOS3,2091
YIL112W,HOS4,3249
YMR172W,HOT1,2157
YKL084W,HOT13,348
YPR193C,HPA2,468
YEL066W,HPA3,483
YBR215W,HPC2,1875
YOL155C,HPF1,2901
YIL110W,HPM1; MNI1,1131
YDR138W,HPR1,2256
YDR399W,HPT1; BRA6,663
YNL004W,HRB1; TOM34,1362
YOL013C,HRD1; DER3,1653
YLR207W,HRD3,2499
YLR301W,HRI1,732
YOR267C,HRK1,2277
YOL123W,HRP1; NAB4; NAB5,1602
YDR291W,HRQ1,3231
YPL204W,HRR25,1482
YOL133W,HRT1; RBX1; ROC1,363
YLR097C,HRT3,1032
YMR186W,HSC82,2115
YHL002W,HSE1,1356
YGL073W,HSF1,2499
YMR288W,HSH155,2913
YOR319W,HSH49,639
YKL138C-A,HSK3,207
YKL101W,HSL1,4554
YBR133C,HSL7,2481
YBR272C,HSM3,1440
YLL026W,HSP104,2724
YOR020C,HSP10; CPN10,318
YFL014W,HSP12; GLP1; HOR5,327
YJL159W,HSP150; CCW7; ORE1; PIR2,1239
YBR072W,HSP26,642
YCR021C,HSP30,996
YDR533C,HSP31,711
YPL280W,HSP32,711
YOR391C,HSP33,711
YDR171W,HSP42,1125
YLR259C,HSP60; MIF4,1716
YDR258C,HSP78,2433
YPL240C,HSP82; HSP90,2127
YOL068C,HST1,1509
YPL015C,HST2,1071
YOR025W,HST3,1341
YDR191W,HST4,1110
YGR223C,HSV2,1344
YDR225W,HTA1; H2A1; SPT11,396
YBL003C,HTA2; H2A2,396
YDR224C,HTB1; H2B1; SPT12,393
YBL002W,HTB2; H2B2,393
YHR067W,HTD2; RMD12,840
YCR020W-B,HTL1; DRT1,234
YPR033C,HTS1,1638
YOL012C,HTZ1; H2AZ; HTA3,402
YGR268C,HUA1,594
YOR284W,HUA2,729
YNR032C-A,HUB1,219
YML058W-A,HUG1,204
YJR036C,HUL4,2676
YGL141W,HUL5,2730
YGL168W,HUR1,330
YPL244C,HUT1; MLF6,1017
YER039C,HVG1; YEM9,747
YFR053C,HXK1; HKA,1455
YGL253W,HXK2; HEX1; HKB,1458
YFL011W,HXT10,1638
YOL156W,HXT11; LGT3,1701
YIL170W,HXT12,1371
YEL069C,HXT13; HXT8,1692
YNL318C,HXT14; HXT9,1620
YDL245C,HXT15,1701
YJR158W,HXT16,1701
YNR072W,HXT17,1692
YHR094C,HXT1; HOR4,1710
